
id,idHab,idHabTo,title,startDate,money,category,endAfter,endTimes,endDate,isDeleted,isPaided,repeat
10878,19,42,Mobile Phone,2021-01-19 00:00:00.000,219.0,,No end date,0,2021-01-20 00:00:00.000,0,1,Only once
10877,19,42,Internet Bill,2021-01-19 00:00:00.000,309.23,,No end date,0,2021-01-20 00:00:00.000,0,1,Only once
9445,27,-1,My Coins,2021-01-19 00:00:00.000,100.0,186,No end date,0,2021-01-20 00:00:00.000,0,1,Only once
10943,56,42,Credit Return,2021-01-19 00:00:00.000,-308.0,,No end date,0,2021-01-20 00:00:00.000,0,1,Only once
786,1,-1,Weekly Amount,2021-01-22 00:00:00.000,-1000.0,42,No end date,0,2021-01-23 00:00:00.000,0,1,Only once
12663,65,-1,Marketting Price,2021-01-22 00:00:00.000,-2534457.1,207,No end date,0,2021-01-23 00:00:00.000,0,1,Only once
787,1,-1,Saving,2021-01-22 00:00:00.000,579.99,43,No end date,0,2021-01-23 00:00:00.000,0,1,Only once
10604,41,78,Saving Insurance By TMB,2021-01-23 00:00:00.000,-29850.0,,No end date,0,2021-01-24 00:00:00.000,0,1,Only once
789,1,-1,Hair Cut 72 Days,2021-01-23 00:00:00.000,-80.0,84,No end date,0,2021-01-24 00:00:00.000,0,1,Only once
788,1,-1,Tea,2021-01-23 00:00:00.000,-300.0,47,No end date,0,2021-01-24 00:00:00.000,0,1,Only once
8861,19,65,Service Charge,2021-01-23 00:00:00.000,-10000.0,,No end date,0,2021-01-24 00:00:00.000,0,1,Only once
8581,16,65,Service Charge,2021-01-23 00:00:00.000,-10000.0,,No end date,0,2021-01-24 00:00:00.000,0,1,Only once
8582,16,65,Townhome Expense,2021-01-23 00:00:00.000,-10000.0,,No end date,0,2021-01-24 00:00:00.000,0,1,Only once
8581,65,16,Service Charge,2021-01-23 00:00:00.000,10000.0,,No end date,0,2021-01-24 00:00:00.000,0,1,Only once
8582,65,16,Townhome Expense,2021-01-23 00:00:00.000,10000.0,,No end date,0,2021-01-24 00:00:00.000,0,1,Only once
8861,65,19,Service Charge,2021-01-23 00:00:00.000,10000.0,,No end date,0,2021-01-24 00:00:00.000,0,1,Only once
10604,78,41,Saving Insurance By TMB,2021-01-23 00:00:00.000,29850.0,,No end date,0,2021-01-24 00:00:00.000,0,1,Only once
10605,41,56,Credit Return,2021-01-24 00:00:00.000,179.1,,No end date,0,2021-01-25 00:00:00.000,0,1,Only once
10605,56,41,Credit Return,2021-01-24 00:00:00.000,-179.1,,No end date,0,2021-01-25 00:00:00.000,0,1,Only once
11372,44,-1,Internet Bill,2021-01-28 00:00:00.000,-313.53,143,No end date,0,2021-01-29 00:00:00.000,0,1,Only once
11672,46,-1,Coffee & Milo,2021-01-28 00:00:00.000,-238.0,45,No end date,0,2021-01-29 00:00:00.000,0,1,Only once
11373,68,44,Mobile Phone,2021-01-28 00:00:00.000,209.72,,No end date,0,2021-01-29 00:00:00.000,0,1,Only once
8411,14,23,Bank Interest,2021-01-28 00:00:00.000,517.21,,No end date,0,2021-01-29 00:00:00.000,0,1,Only once
11223,43,-1,Electric Bill,2021-01-28 00:00:00.000,-620.39,140,No end date,0,2021-01-29 00:00:00.000,0,1,Only once
8411,23,14,Bank Interest,2021-01-28 00:00:00.000,-517.21,,No end date,0,2021-01-29 00:00:00.000,0,1,Only once
11373,44,68,Mobile Phone,2021-01-28 00:00:00.000,-209.72,,No end date,0,2021-01-29 00:00:00.000,0,1,Only once
793,1,-1,Call Out Support,2021-01-29 00:00:00.000,600.0,23,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
8864,19,1,Mobile Phone,2021-01-29 00:00:00.000,-376.0,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
8863,19,1,Mobile Phone,2021-01-29 00:00:00.000,-966.0,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
8862,19,1,Cash Advance,2021-01-29 00:00:00.000,-10000.0,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
9446,27,-1,My Coins,2021-01-29 00:00:00.000,100.0,186,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
794,1,-1,Call Out Support,2021-01-29 00:00:00.000,600.0,23,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
795,1,-1,A Salary Net,2021-01-29 00:00:00.000,78120.0,15,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
791,14,1,Transfer,2021-01-29 00:00:00.000,40685.0,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
796,1,-1,A Salary Net,2021-01-29 00:00:00.000,-1727.75,7,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
797,1,-1,A Salary Net,2021-01-29 00:00:00.000,-450.0,6,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
798,1,-1,A Salary Net,2021-01-29 00:00:00.000,3000.0,13,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
799,1,-1,A Salary Net,2021-01-29 00:00:00.000,0.35,2,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
800,1,66,A Salary Net,2021-01-29 00:00:00.000,-4687.2,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
801,1,-1,A Salary Net,2021-01-29 00:00:00.000,2343.6,10,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
802,1,-1,A Birthday Allowance,2021-01-29 00:00:00.000,1500.0,18,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
790,10,1,Transfer,2021-01-29 00:00:00.000,12001.3,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
8865,19,1,Transportation,2021-01-29 00:00:00.000,-1000.0,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
8862,1,19,Cash Advance,2021-01-29 00:00:00.000,10000.0,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
792,2,1,Transfer,2021-01-29 00:00:00.000,2105.81,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
8864,1,19,Mobile Phone,2021-01-29 00:00:00.000,376.0,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
8865,1,19,Transportation,2021-01-29 00:00:00.000,1000.0,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
8866,1,19,Mobile Phone,2021-01-29 00:00:00.000,219.0,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
8867,1,19,Internet Bill,2021-01-29 00:00:00.000,309.0,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
803,1,-1,A My Family,2021-01-29 00:00:00.000,-10000.0,155,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
804,1,16,Transfer,2021-01-29 00:00:00.000,-20000.0,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
804,16,1,Transfer,2021-01-29 00:00:00.000,20000.0,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
790,1,10,Transfer,2021-01-29 00:00:00.000,-12001.3,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
791,1,14,Transfer,2021-01-29 00:00:00.000,-40685.0,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
792,1,2,Transfer,2021-01-29 00:00:00.000,-2105.81,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
800,66,1,A Salary Net,2021-01-29 00:00:00.000,4687.2,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
8867,19,1,Internet Bill,2021-01-29 00:00:00.000,-309.0,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
8866,19,1,Mobile Phone,2021-01-29 00:00:00.000,-219.0,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
8863,1,19,Mobile Phone,2021-01-29 00:00:00.000,966.0,,No end date,0,2021-01-30 00:00:00.000,0,1,Only once
806,1,-1,Saving,2021-01-30 00:00:00.000,550.0,43,No end date,0,2021-01-31 00:00:00.000,0,1,Only once
7898,23,11,Bank Interest,2021-01-30 00:00:00.000,-1.18,,No end date,0,2021-01-31 00:00:00.000,0,1,Only once
7898,11,23,Bank Interest,2021-01-30 00:00:00.000,1.18,,No end date,0,2021-01-31 00:00:00.000,0,1,Only once
805,1,-1,Weekly Amount,2021-01-30 00:00:00.000,-1000.0,42,No end date,0,2021-01-31 00:00:00.000,0,1,Only once
11673,46,-1,Bath Equipment,2021-01-31 00:00:00.000,-89.0,92,No end date,0,2021-02-01 00:00:00.000,0,1,Only once
10879,19,42,Internet Bill,2021-02-01 00:00:00.000,309.23,,No end date,0,2021-02-02 00:00:00.000,0,1,Only once
10879,42,19,Internet Bill,2021-02-01 00:00:00.000,-309.23,,No end date,0,2021-02-02 00:00:00.000,0,1,Only once
8868,19,-1,Loan Interest,2021-02-01 00:00:00.000,2117.21,278,No end date,0,2021-02-02 00:00:00.000,0,1,Only once
807,11,1,Transfer,2021-02-01 00:00:00.000,1052.51,,No end date,0,2021-02-02 00:00:00.000,0,1,Only once
807,1,11,Transfer,2021-02-01 00:00:00.000,-1052.51,,No end date,0,2021-02-02 00:00:00.000,0,1,Only once
809,32,1,Shopping Expense,2021-02-02 00:00:00.000,824.5,,No end date,0,2021-02-03 00:00:00.000,0,1,Only once
808,32,1,Shopping Expense,2021-02-02 00:00:00.000,3030.5,,No end date,0,2021-02-03 00:00:00.000,0,1,Only once
810,32,1,Shopping Expense,2021-02-02 00:00:00.000,169.25,,No end date,0,2021-02-03 00:00:00.000,0,1,Only once
810,1,32,Shopping Expense,2021-02-02 00:00:00.000,-169.25,,No end date,0,2021-02-03 00:00:00.000,0,1,Only once
809,1,32,Shopping Expense,2021-02-02 00:00:00.000,-824.5,,No end date,0,2021-02-03 00:00:00.000,0,1,Only once
808,1,32,Shopping Expense,2021-02-02 00:00:00.000,-3030.5,,No end date,0,2021-02-03 00:00:00.000,0,1,Only once
8583,65,16,Transfer,2021-02-03 00:00:00.000,3210.0,,No end date,0,2021-02-04 00:00:00.000,0,1,Only once
8583,16,65,Transfer,2021-02-03 00:00:00.000,-3210.0,,No end date,0,2021-02-04 00:00:00.000,0,1,Only once
10881,42,10,Credit Return,2021-02-04 00:00:00.000,-308.0,,No end date,0,2021-02-05 00:00:00.000,0,1,Only once
10881,10,42,Credit Return,2021-02-04 00:00:00.000,308.0,,No end date,0,2021-02-05 00:00:00.000,0,1,Only once
10880,42,10,Credit Return,2021-02-04 00:00:00.000,-200.0,,No end date,0,2021-02-05 00:00:00.000,0,1,Only once
10880,10,42,Credit Return,2021-02-04 00:00:00.000,200.0,,No end date,0,2021-02-05 00:00:00.000,0,1,Only once
7406,10,42,Kitchen Devices,2021-02-05 00:00:00.000,-3414.0,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
811,1,-1,Weekly Amount,2021-02-05 00:00:00.000,-1000.0,42,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7407,10,42,Mobile Phone,2021-02-05 00:00:00.000,-966.0,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7410,42,10,Swimming,2021-02-05 00:00:00.000,199.0,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7409,10,42,Kitchen Devices,2021-02-05 00:00:00.000,-268.0,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7410,10,42,Swimming,2021-02-05 00:00:00.000,-199.0,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7411,10,42,Mobile Phone,2021-02-05 00:00:00.000,-219.0,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7412,10,42,Internet Bill,2021-02-05 00:00:00.000,-309.23,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7412,42,10,Internet Bill,2021-02-05 00:00:00.000,309.23,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7408,42,10,Mobile Phone,2021-02-05 00:00:00.000,376.0,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7407,42,10,Mobile Phone,2021-02-05 00:00:00.000,966.0,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
10882,42,19,Transportation,2021-02-05 00:00:00.000,-1000.0,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7401,10,42,IT Expense,2021-02-05 00:00:00.000,-748.3,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7402,10,42,A Ping Expense,2021-02-05 00:00:00.000,-2900.0,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7403,10,42,Transportation,2021-02-05 00:00:00.000,-2000.0,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7408,10,42,Mobile Phone,2021-02-05 00:00:00.000,-376.0,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7406,42,10,Kitchen Devices,2021-02-05 00:00:00.000,3414.0,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7405,42,10,Transportation,2021-02-05 00:00:00.000,800.0,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7404,42,10,Internet Bill,2021-02-05 00:00:00.000,309.23,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7403,42,10,Transportation,2021-02-05 00:00:00.000,2000.0,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7402,42,10,A Ping Expense,2021-02-05 00:00:00.000,2900.0,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
10882,19,42,Transportation,2021-02-05 00:00:00.000,1000.0,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
812,1,-1,Saving,2021-02-05 00:00:00.000,649.0,43,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7401,42,10,IT Expense,2021-02-05 00:00:00.000,748.3,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7404,10,42,Internet Bill,2021-02-05 00:00:00.000,-309.23,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7405,10,42,Transportation,2021-02-05 00:00:00.000,-800.0,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7411,42,10,Mobile Phone,2021-02-05 00:00:00.000,219.0,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
7409,42,10,Kitchen Devices,2021-02-05 00:00:00.000,268.0,,No end date,0,2021-02-06 00:00:00.000,0,1,Only once
813,1,-1,Birthday Allowance,2021-02-06 00:00:00.000,-649.0,3,No end date,0,2021-02-07 00:00:00.000,0,1,Only once
6338,2,39,Shopping Expense,2021-02-07 00:00:00.000,-477.24,,No end date,0,2021-02-08 00:00:00.000,0,1,Only once
6339,2,39,Shopping Expense,2021-02-07 00:00:00.000,-878.82,,No end date,0,2021-02-08 00:00:00.000,0,1,Only once
6338,39,2,Shopping Expense,2021-02-07 00:00:00.000,477.24,,No end date,0,2021-02-08 00:00:00.000,0,1,Only once
6339,39,2,Shopping Expense,2021-02-07 00:00:00.000,878.82,,No end date,0,2021-02-08 00:00:00.000,0,1,Only once
11374,44,68,Mobile Phone,2021-02-08 00:00:00.000,-181.9,,No end date,0,2021-02-09 00:00:00.000,0,1,Only once
10883,19,42,Mobile Phone,2021-02-08 00:00:00.000,320.0,,No end date,0,2021-02-09 00:00:00.000,0,1,Only once
10884,19,42,Mobile Phone,2021-02-08 00:00:00.000,482.0,,No end date,0,2021-02-09 00:00:00.000,0,1,Only once
11374,68,44,Mobile Phone,2021-02-08 00:00:00.000,181.9,,No end date,0,2021-02-09 00:00:00.000,0,1,Only once
10883,42,19,Mobile Phone,2021-02-08 00:00:00.000,-320.0,,No end date,0,2021-02-09 00:00:00.000,0,1,Only once
10884,42,19,Mobile Phone,2021-02-08 00:00:00.000,-482.0,,No end date,0,2021-02-09 00:00:00.000,0,1,Only once
10885,19,42,Mobile Phone,2021-02-09 00:00:00.000,217.0,,No end date,0,2021-02-10 00:00:00.000,0,1,Only once
10885,42,19,Mobile Phone,2021-02-09 00:00:00.000,-217.0,,No end date,0,2021-02-10 00:00:00.000,0,1,Only once
8357,14,-1,Bank Interest,2021-02-11 00:00:00.000,-41202.21,176,No end date,0,2021-02-12 00:00:00.000,0,1,Only once
815,1,-1,Saving,2021-02-12 00:00:00.000,1000.0,43,No end date,0,2021-02-13 00:00:00.000,0,1,Only once
814,1,-1,Weekly Amount,2021-02-12 00:00:00.000,-1000.0,42,No end date,0,2021-02-13 00:00:00.000,0,1,Only once
11843,46,56,Credit Return,2021-02-13 00:00:00.000,20.0,,No end date,0,2021-02-14 00:00:00.000,0,1,Only once
11843,56,46,Credit Return,2021-02-13 00:00:00.000,-20.0,,No end date,0,2021-02-14 00:00:00.000,0,1,Only once
11674,46,-1,Rice,2021-02-13 00:00:00.000,-155.0,59,No end date,0,2021-02-14 00:00:00.000,0,1,Only once
11675,46,-1,Noodle Mama,2021-02-13 00:00:00.000,-98.0,194,No end date,0,2021-02-14 00:00:00.000,0,1,Only once
816,1,-1,Take A Break,2021-02-13 00:00:00.000,-6000.0,71,No end date,0,2021-02-14 00:00:00.000,0,1,Only once
8591,16,68,Transfer,2021-02-14 00:00:00.000,46000.0,,No end date,0,2021-02-15 00:00:00.000,0,1,Only once
8358,14,-1,Bank Interest,2021-02-14 00:00:00.000,41202.21,176,No end date,0,2021-02-15 00:00:00.000,0,1,Only once
8591,68,16,Transfer,2021-02-14 00:00:00.000,-46000.0,,No end date,0,2021-02-15 00:00:00.000,0,1,Only once
6937,6,1,Transfer,2021-02-15 00:00:00.000,-5006.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
7116,1,9,Transfer,2021-02-15 00:00:00.000,5392.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
7969,12,1,Transfer,2021-02-15 00:00:00.000,-5018.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
8359,14,1,Transfer,2021-02-15 00:00:00.000,-36229.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
6340,2,1,Transfer,2021-02-15 00:00:00.000,-5238.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
7413,10,1,Transfer,2021-02-15 00:00:00.000,-5000.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
6657,3,1,Transfer,2021-02-15 00:00:00.000,-5003.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
7116,9,1,Transfer,2021-02-15 00:00:00.000,-5392.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
817,65,1,Transfer,2021-02-15 00:00:00.000,190000.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
7117,9,-1,Mobile Phone,2021-02-15 00:00:00.000,392.0,36,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
6999,1,8,Transfer,2021-02-15 00:00:00.000,5006.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
8584,1,16,Transfer,2021-02-15 00:00:00.000,104001.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
8584,16,1,Transfer,2021-02-15 00:00:00.000,-104001.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
11676,46,-1,Snack,2021-02-15 00:00:00.000,-9.75,60,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
6898,5,1,Transfer,2021-02-15 00:00:00.000,-5003.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
6999,8,1,Transfer,2021-02-15 00:00:00.000,-5006.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
817,1,65,Transfer,2021-02-15 00:00:00.000,-190000.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
6881,4,1,Transfer,2021-02-15 00:00:00.000,-5008.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
8448,1,15,Transfer,2021-02-15 00:00:00.000,5167.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
8448,15,1,Transfer,2021-02-15 00:00:00.000,-5167.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
8359,1,14,Transfer,2021-02-15 00:00:00.000,36229.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
7969,1,12,Transfer,2021-02-15 00:00:00.000,5018.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
7413,1,10,Transfer,2021-02-15 00:00:00.000,5000.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
6340,1,2,Transfer,2021-02-15 00:00:00.000,5238.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
6657,1,3,Transfer,2021-02-15 00:00:00.000,5003.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
6881,1,4,Transfer,2021-02-15 00:00:00.000,5008.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
6898,1,5,Transfer,2021-02-15 00:00:00.000,5003.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
6937,1,6,Transfer,2021-02-15 00:00:00.000,5006.0,,No end date,0,2021-02-16 00:00:00.000,0,1,Only once
7866,44,11,Electric Bill,2021-02-17 00:00:00.000,421.98,,No end date,0,2021-02-18 00:00:00.000,0,1,Only once
7866,11,44,Electric Bill,2021-02-17 00:00:00.000,-421.98,,No end date,0,2021-02-18 00:00:00.000,0,1,Only once
7867,44,11,Mobile Phone,2021-02-17 00:00:00.000,209.72,,No end date,0,2021-02-18 00:00:00.000,0,1,Only once
7867,11,44,Mobile Phone,2021-02-17 00:00:00.000,-209.72,,No end date,0,2021-02-18 00:00:00.000,0,1,Only once
7868,11,44,Mobile Phone,2021-02-17 00:00:00.000,-208.65,,No end date,0,2021-02-18 00:00:00.000,0,1,Only once
7865,11,44,Internet Bill,2021-02-17 00:00:00.000,-313.53,,No end date,0,2021-02-18 00:00:00.000,0,1,Only once
6341,2,46,Shopping Expense,2021-02-17 00:00:00.000,-301.75,,No end date,0,2021-02-18 00:00:00.000,0,1,Only once
6342,2,46,Shopping Expense,2021-02-17 00:00:00.000,-152.0,,No end date,0,2021-02-18 00:00:00.000,0,1,Only once
6343,2,46,Shopping Expense,2021-02-17 00:00:00.000,-58.0,,No end date,0,2021-02-18 00:00:00.000,0,1,Only once
11375,44,11,Credit Return,2021-02-17 00:00:00.000,-100.0,,No end date,0,2021-02-18 00:00:00.000,0,1,Only once
818,1,-1,Birthday Allowance,2021-02-17 00:00:00.000,649.0,3,No end date,0,2021-02-18 00:00:00.000,0,1,Only once
11375,11,44,Credit Return,2021-02-17 00:00:00.000,100.0,,No end date,0,2021-02-18 00:00:00.000,0,1,Only once
6341,46,2,Shopping Expense,2021-02-17 00:00:00.000,301.75,,No end date,0,2021-02-18 00:00:00.000,0,1,Only once
7865,44,11,Internet Bill,2021-02-17 00:00:00.000,313.53,,No end date,0,2021-02-18 00:00:00.000,0,1,Only once
6343,46,2,Shopping Expense,2021-02-17 00:00:00.000,58.0,,No end date,0,2021-02-18 00:00:00.000,0,1,Only once
7868,44,11,Mobile Phone,2021-02-17 00:00:00.000,208.65,,No end date,0,2021-02-18 00:00:00.000,0,1,Only once
6342,46,2,Shopping Expense,2021-02-17 00:00:00.000,152.0,,No end date,0,2021-02-18 00:00:00.000,0,1,Only once
11390,44,56,Credit Return,2021-02-17 00:00:00.000,100.0,,No end date,0,2021-02-18 00:00:00.000,0,1,Only once
11390,56,44,Credit Return,2021-02-17 00:00:00.000,-100.0,,No end date,0,2021-02-18 00:00:00.000,0,1,Only once
819,1,-1,Weekly Amount,2021-02-19 00:00:00.000,-1000.0,42,No end date,0,2021-02-20 00:00:00.000,0,1,Only once
820,1,-1,Saving,2021-02-19 00:00:00.000,350.0,43,No end date,0,2021-02-20 00:00:00.000,0,1,Only once
11678,46,-1,Fanta,2021-02-20 00:00:00.000,-52.0,49,No end date,0,2021-02-21 00:00:00.000,0,1,Only once
11677,46,-1,Rice,2021-02-20 00:00:00.000,-135.0,59,No end date,0,2021-02-21 00:00:00.000,0,1,Only once
11679,46,-1,Milk,2021-02-20 00:00:00.000,-13.75,181,No end date,0,2021-02-21 00:00:00.000,0,1,Only once
821,1,-1,Gas & Oil,2021-02-20 00:00:00.000,-50.0,141,No end date,0,2021-02-21 00:00:00.000,0,1,Only once
11681,46,-1,Milk,2021-02-23 00:00:00.000,-9.5,181,No end date,0,2021-02-24 00:00:00.000,0,1,Only once
11680,46,-1,Snack,2021-02-23 00:00:00.000,-6.75,60,No end date,0,2021-02-24 00:00:00.000,0,1,Only once
836,2,1,Transfer,2021-02-25 00:00:00.000,986.0,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
7899,23,11,Bank Interest,2021-02-25 00:00:00.000,-1.09,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
823,14,1,Transfer,2021-02-25 00:00:00.000,78263.0,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
834,1,-1,Call Out Support,2021-02-25 00:00:00.000,600.0,23,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
823,1,14,Transfer,2021-02-25 00:00:00.000,-78263.0,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
833,1,-1,Call Out Support,2021-02-25 00:00:00.000,600.0,23,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
824,1,-1,A Salary Net,2021-02-25 00:00:00.000,78120.0,15,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
832,1,11,Transfer,2021-02-25 00:00:00.000,-705.0,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
8873,1,19,Mobile Phone,2021-02-25 00:00:00.000,482.0,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
8874,1,19,Mobile Phone,2021-02-25 00:00:00.000,217.0,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
8874,19,1,Mobile Phone,2021-02-25 00:00:00.000,-217.0,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
832,11,1,Transfer,2021-02-25 00:00:00.000,705.0,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
8873,19,1,Mobile Phone,2021-02-25 00:00:00.000,-482.0,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
8869,19,1,Cash Advance,2021-02-25 00:00:00.000,-20000.0,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
7899,11,23,Bank Interest,2021-02-25 00:00:00.000,1.09,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
8872,19,1,Mobile Phone,2021-02-25 00:00:00.000,-320.0,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
825,1,-1,A Salary Net,2021-02-25 00:00:00.000,-1615.25,7,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
826,1,-1,A Salary Net,2021-02-25 00:00:00.000,-75.0,6,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
8870,1,19,Internet Bill,2021-02-25 00:00:00.000,309.0,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
827,1,-1,A Salary Net,2021-02-25 00:00:00.000,3000.0,13,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
829,66,1,A Salary Net,2021-02-25 00:00:00.000,4687.2,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
8870,19,1,Internet Bill,2021-02-25 00:00:00.000,-309.0,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
837,1,-1,A My Family,2021-02-25 00:00:00.000,-10000.0,155,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
836,1,2,Transfer,2021-02-25 00:00:00.000,-986.0,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
822,1,10,Transfer,2021-02-25 00:00:00.000,-2966.53,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
822,10,1,Transfer,2021-02-25 00:00:00.000,2966.53,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
8871,1,19,Transportation,2021-02-25 00:00:00.000,1000.0,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
828,1,-1,A Salary Net,2021-02-25 00:00:00.000,-0.15,2,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
829,1,66,A Salary Net,2021-02-25 00:00:00.000,-4687.2,,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
11376,44,-1,Internet Bill,2021-02-25 00:00:00.000,-313.53,143,No end date,0,2021-02-26 00:00:00.000,0,1,Only once
