
id,idHab,idHabTo,title,startDate,money,moneyGrp,category,memo,endAfter,endTimes,idGrp,idHabGrp,endDate,isDeleted,isPaided,repeat
496,0,-1,A Pu Expense,2009-08-30 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2009-08-31 00:00:00.000,0,1,Only once
495,0,-1,Weekly Amount,2009-08-30 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2009-08-31 00:00:00.000,0,1,Only once
497,0,-1,Saving,2009-08-30 00:00:00.000,200.0,200.0,42,,No end date,0,-1,-1,2009-08-31 00:00:00.000,0,1,Only once
5334,0,18,Loan Business,2009-08-31 00:00:00.000,-10000.0,-10000.0,-1,P'Boy Return Money,No end date,0,-1,-1,2009-09-01 00:00:00.000,0,1,Only once
8585,18,0,Loan Business,2009-08-31 00:00:00.000,-5100.0,-5100.0,-1,P'Boy Return Money,No end date,0,-1,-1,2009-09-01 00:00:00.000,0,1,Only once
499,0,-1,A Salary Net,2009-08-31 00:00:00.000,-2952.2,41164.0,6,,No end date,0,498,0,2009-09-01 00:00:00.000,0,1,Only once
500,0,-1,A Salary Net,2009-08-31 00:00:00.000,-450.0,41164.0,5,,No end date,0,498,0,2009-09-01 00:00:00.000,0,1,Only once
503,0,-1,Gas & Oil,2009-08-31 00:00:00.000,-100.0,-100.0,140,,No end date,0,-1,-1,2009-09-01 00:00:00.000,0,1,Only once
502,0,-1,A Salary Net,2009-08-31 00:00:00.000,-0.47,41164.0,1,,No end date,0,498,0,2009-09-01 00:00:00.000,0,1,Only once
8444,18,-1,Loan Interest,2009-08-31 00:00:00.000,500.0,500.0,277,,No end date,0,-1,-1,2009-09-01 00:00:00.000,0,1,Only once
501,0,-1,A Salary Net,2009-08-31 00:00:00.000,2000.0,41164.0,12,,No end date,0,498,0,2009-09-01 00:00:00.000,0,1,Only once
498,0,-1,A Salary Net,2009-08-31 00:00:00.000,42566.67,41164.0,0,,No end date,0,498,0,2009-09-01 00:00:00.000,0,1,Only once
5983,0,66,Home 3.99%,2009-09-02 00:00:00.000,-34800.0,-34800.0,-1,,No end date,0,-1,-1,2009-09-03 00:00:00.000,0,1,Only once
504,0,-1,A Ying Expense,2009-09-02 00:00:00.000,-6500.0,-6500.0,164,,No end date,0,-1,-1,2009-09-03 00:00:00.000,0,1,Only once
12828,66,-1,Home Loan Tax,2009-09-02 00:00:00.000,-5159.4,-5159.4,218,,No end date,0,-1,-1,2009-09-03 00:00:00.000,0,1,Only once
506,0,-1,A Pu Expense,2009-09-06 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2009-09-07 00:00:00.000,0,1,Only once
507,0,-1,Weekly Amount,2009-09-06 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2009-09-07 00:00:00.000,0,1,Only once
505,0,-1,Saving,2009-09-06 00:00:00.000,200.0,200.0,42,,No end date,0,-1,-1,2009-09-07 00:00:00.000,0,1,Only once
509,0,-1,A Pu Expense,2009-09-13 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2009-09-14 00:00:00.000,0,1,Only once
510,0,-1,Weekly Amount,2009-09-13 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2009-09-14 00:00:00.000,0,1,Only once
508,0,-1,Saving,2009-09-13 00:00:00.000,200.0,200.0,42,,No end date,0,-1,-1,2009-09-14 00:00:00.000,0,1,Only once
511,0,-1,A Pu Expense,2009-09-20 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2009-09-21 00:00:00.000,0,1,Only once
512,0,-1,Weekly Amount,2009-09-20 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2009-09-21 00:00:00.000,0,1,Only once
5335,0,18,Loan Business,2009-09-25 00:00:00.000,-5000.0,-5000.0,-1,Lend 5000 Baht By P'M,No end date,0,-1,-1,2009-09-26 00:00:00.000,0,1,Only once
8445,18,-1,Loan Interest,2009-09-25 00:00:00.000,100.0,100.0,277,,No end date,0,-1,-1,2009-09-26 00:00:00.000,0,1,Only once
513,0,-1,A Pu Expense,2009-09-27 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2009-09-28 00:00:00.000,0,1,Only once
514,0,-1,Weekly Amount,2009-09-27 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2009-09-28 00:00:00.000,0,1,Only once
8586,18,0,Loan Business,2009-09-30 00:00:00.000,-10500.0,-10500.0,-1,Return 5050 By P'M,No end date,0,-1,-1,2009-10-01 00:00:00.000,0,1,Only once
8587,18,0,Loan Business,2009-09-30 00:00:00.000,-5100.0,-5100.0,-1,Return 5050 By P'M,No end date,0,-1,-1,2009-10-01 00:00:00.000,0,1,Only once
518,0,-1,A Salary Net,2009-09-30 00:00:00.000,-2952.2,41164.0,6,,No end date,0,519,0,2009-10-01 00:00:00.000,0,1,Only once
517,0,-1,A Salary Net,2009-09-30 00:00:00.000,-450.0,41164.0,5,,No end date,0,519,0,2009-10-01 00:00:00.000,0,1,Only once
520,0,-1,Water Bill,2009-09-30 00:00:00.000,-50.0,-50.0,153,,No end date,0,-1,-1,2009-10-01 00:00:00.000,0,1,Only once
515,0,-1,A Salary Net,2009-09-30 00:00:00.000,-0.47,41164.0,1,,No end date,0,519,0,2009-10-01 00:00:00.000,0,1,Only once
516,0,-1,A Salary Net,2009-09-30 00:00:00.000,2000.0,41164.0,12,,No end date,0,519,0,2009-10-01 00:00:00.000,0,1,Only once
519,0,-1,A Salary Net,2009-09-30 00:00:00.000,42566.67,41164.0,0,,No end date,0,519,0,2009-10-01 00:00:00.000,0,1,Only once
5984,0,66,Home 25000,2009-10-02 00:00:00.000,-34800.0,-34800.0,-1,,No end date,0,-1,-1,2009-10-03 00:00:00.000,0,1,Only once
5336,0,18,Loan Business,2009-10-02 00:00:00.000,-15000.0,-15000.0,-1,"P'Boy Borrow 15,000 Baht",No end date,0,-1,-1,2009-10-03 00:00:00.000,0,1,Only once
521,0,-1,A Ying Expense,2009-10-02 00:00:00.000,-6500.0,-6500.0,164,,No end date,0,-1,-1,2009-10-03 00:00:00.000,0,1,Only once
12829,66,-1,Home Loan Tax,2009-10-02 00:00:00.000,-5611.75,-5611.75,218,,No end date,0,-1,-1,2009-10-03 00:00:00.000,0,1,Only once
8446,18,-1,Loan Interest,2009-10-02 00:00:00.000,1000.0,1000.0,277,,No end date,0,-1,-1,2009-10-03 00:00:00.000,0,1,Only once
522,0,-1,Bank Expense,2009-10-03 00:00:00.000,-25.0,-25.0,71,Lost Money to KTC Advance,No end date,0,-1,-1,2009-10-04 00:00:00.000,0,1,Only once
523,0,-1,A Pu Expense,2009-10-04 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2009-10-05 00:00:00.000,0,1,Only once
524,0,-1,Weekly Amount,2009-10-04 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2009-10-05 00:00:00.000,0,1,Only once
525,0,-1,Telephone Bill,2009-10-05 00:00:00.000,-150.0,-150.0,145,,No end date,0,-1,-1,2009-10-06 00:00:00.000,0,1,Only once
526,0,-1,A Pu Expense,2009-10-11 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2009-10-12 00:00:00.000,0,1,Only once
527,0,-1,Weekly Amount,2009-10-11 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2009-10-12 00:00:00.000,0,1,Only once
528,0,-1,Saving,2009-10-11 00:00:00.000,200.0,200.0,42,,No end date,0,-1,-1,2009-10-12 00:00:00.000,0,1,Only once
5337,0,18,Loan Business,2009-10-12 00:00:00.000,-5000.0,-5000.0,-1,P'Boy Bowrow Money 2nd 5000 Baht,No end date,0,-1,-1,2009-10-13 00:00:00.000,0,1,Only once
530,0,-1,A Pu Expense,2009-10-18 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2009-10-19 00:00:00.000,0,1,Only once
529,0,-1,Weekly Amount,2009-10-18 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2009-10-19 00:00:00.000,0,1,Only once
531,0,-1,Saving,2009-10-18 00:00:00.000,200.0,200.0,42,,No end date,0,-1,-1,2009-10-19 00:00:00.000,0,1,Only once
534,0,-1,A Pu Expense,2009-10-25 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2009-10-26 00:00:00.000,0,1,Only once
533,0,-1,Weekly Amount,2009-10-25 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2009-10-26 00:00:00.000,0,1,Only once
535,0,-1,Saving,2009-10-25 00:00:00.000,50.0,50.0,42,,No end date,0,-1,-1,2009-10-26 00:00:00.000,0,1,Only once
532,0,-1,Claim Return,2009-10-25 00:00:00.000,200.0,200.0,35,N'Pu Go Back Home Return 200 Bath For  Ticket 800 Bath,No end date,0,-1,-1,2009-10-26 00:00:00.000,0,1,Only once
536,0,-1,Telephone Bill,2009-10-26 00:00:00.000,-150.0,-150.0,145,,No end date,0,-1,-1,2009-10-27 00:00:00.000,0,1,Only once
8588,18,0,Loan Business,2009-10-30 00:00:00.000,-21000.0,-21000.0,-1,"P'Boy Return Money 20,900 Baht",No end date,0,-1,-1,2009-10-31 00:00:00.000,0,1,Only once
539,0,-1,A Salary Net,2009-10-31 00:00:00.000,-2952.2,41164.0,6,,No end date,0,538,0,2009-11-01 00:00:00.000,0,1,Only once
540,0,-1,A Salary Net,2009-10-31 00:00:00.000,-450.0,41164.0,5,,No end date,0,538,0,2009-11-01 00:00:00.000,0,1,Only once
537,0,-1,A Salary Net,2009-10-31 00:00:00.000,-0.47,41164.0,1,,No end date,0,538,0,2009-11-01 00:00:00.000,0,1,Only once
541,0,-1,A Salary Net,2009-10-31 00:00:00.000,2000.0,41164.0,12,,No end date,0,538,0,2009-11-01 00:00:00.000,0,1,Only once
538,0,-1,A Salary Net,2009-10-31 00:00:00.000,42566.67,41164.0,0,,No end date,0,538,0,2009-11-01 00:00:00.000,0,1,Only once
542,0,-1,Weekly Amount,2009-11-01 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2009-11-02 00:00:00.000,0,1,Only once
543,0,-1,Saving,2009-11-01 00:00:00.000,200.0,200.0,42,,No end date,0,-1,-1,2009-11-02 00:00:00.000,0,1,Only once
5985,0,66,Home Loan,2009-11-02 00:00:00.000,-34800.0,-34800.0,-1,,No end date,0,-1,-1,2009-11-03 00:00:00.000,0,1,Only once
544,0,-1,A Ying Expense,2009-11-02 00:00:00.000,-6500.0,-6500.0,164,,No end date,0,-1,-1,2009-11-03 00:00:00.000,0,1,Only once
12830,66,-1,Home Loan Tax,2009-11-02 00:00:00.000,-6224.17,-6224.17,218,,No end date,0,-1,-1,2009-11-03 00:00:00.000,0,1,Only once
545,0,-1,My Business,2009-11-06 00:00:00.000,-5400.0,-5400.0,171,Pay back for Tax to Goverment 5420,No end date,0,-1,-1,2009-11-07 00:00:00.000,0,1,Only once
546,0,-1,Weekly Amount,2009-11-08 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2009-11-09 00:00:00.000,0,1,Only once
547,0,-1,Saving,2009-11-08 00:00:00.000,100.0,100.0,42,,No end date,0,-1,-1,2009-11-09 00:00:00.000,0,1,Only once
548,0,-1,A Pu Expense,2009-11-09 00:00:00.000,-900.0,-900.0,162,Pu Education Main 925,No end date,0,-1,-1,2009-11-10 00:00:00.000,0,1,Only once
549,0,-1,A Pu Expense,2009-11-13 00:00:00.000,-1200.0,-1200.0,162,Pu Education Special Leaning,No end date,0,-1,-1,2009-11-14 00:00:00.000,0,1,Only once
550,0,-1,A Pu Expense,2009-11-15 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2009-11-16 00:00:00.000,0,1,Only once
552,0,-1,Weekly Amount,2009-11-15 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2009-11-16 00:00:00.000,0,1,Only once
551,0,-1,Saving,2009-11-15 00:00:00.000,200.0,200.0,42,,No end date,0,-1,-1,2009-11-16 00:00:00.000,0,1,Only once
554,0,-1,A Pu Expense,2009-11-22 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2009-11-23 00:00:00.000,0,1,Only once
555,0,-1,Weekly Amount,2009-11-22 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2009-11-23 00:00:00.000,0,1,Only once
553,0,-1,Saving,2009-11-22 00:00:00.000,200.0,200.0,42,,No end date,0,-1,-1,2009-11-23 00:00:00.000,0,1,Only once
556,0,-1,Telephone Bill,2009-11-24 00:00:00.000,-150.0,-150.0,145,,No end date,0,-1,-1,2009-11-25 00:00:00.000,0,1,Only once
557,0,-1,Trip Expense,2009-11-27 00:00:00.000,-1800.0,-1800.0,151,,No end date,0,-1,-1,2009-11-28 00:00:00.000,0,1,Only once
558,0,-1,A Pu Expense,2009-11-29 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2009-11-30 00:00:00.000,0,1,Only once
559,0,-1,Weekly Amount,2009-11-29 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2009-11-30 00:00:00.000,0,1,Only once
560,0,-1,Saving,2009-11-29 00:00:00.000,250.0,250.0,42,,No end date,0,-1,-1,2009-11-30 00:00:00.000,0,1,Only once
563,0,-1,A Salary Net,2009-11-30 00:00:00.000,-2952.2,41164.0,6,,No end date,0,562,0,2009-12-01 00:00:00.000,0,1,Only once
561,0,-1,A Salary Net,2009-11-30 00:00:00.000,-450.0,41164.0,5,,No end date,0,562,0,2009-12-01 00:00:00.000,0,1,Only once
565,0,-1,A Salary Net,2009-11-30 00:00:00.000,-0.47,41164.0,1,,No end date,0,562,0,2009-12-01 00:00:00.000,0,1,Only once
564,0,-1,A Salary Net,2009-11-30 00:00:00.000,2000.0,41164.0,12,,No end date,0,562,0,2009-12-01 00:00:00.000,0,1,Only once
562,0,-1,A Salary Net,2009-11-30 00:00:00.000,42566.67,41164.0,0,,No end date,0,562,0,2009-12-01 00:00:00.000,0,1,Only once
5986,0,66,Home Loan Last,2009-12-02 00:00:00.000,-34800.0,-34800.0,-1,,No end date,0,-1,-1,2009-12-03 00:00:00.000,0,1,Only once
566,0,-1,A Ying Expense,2009-12-02 00:00:00.000,-6500.0,-6500.0,164,,No end date,0,-1,-1,2009-12-03 00:00:00.000,0,1,Only once
12831,66,-1,Home Loan Tax,2009-12-02 00:00:00.000,-4717.16,-4717.16,218,,No end date,0,-1,-1,2009-12-03 00:00:00.000,0,1,Only once
567,0,-1,A Pu Expense,2009-12-06 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2009-12-07 00:00:00.000,0,1,Only once
569,0,-1,Weekly Amount,2009-12-06 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2009-12-07 00:00:00.000,0,1,Only once
568,0,-1,Saving,2009-12-06 00:00:00.000,220.0,220.0,42,,No end date,0,-1,-1,2009-12-07 00:00:00.000,0,1,Only once
570,0,-1,Z Other Expense,2009-12-08 00:00:00.000,-120.0,-120.0,43,,No end date,0,-1,-1,2009-12-09 00:00:00.000,0,1,Only once
573,0,-1,A Pu Expense,2009-12-13 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2009-12-14 00:00:00.000,0,1,Only once
571,0,-1,Weekly Amount,2009-12-13 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2009-12-14 00:00:00.000,0,1,Only once
572,0,-1,Saving,2009-12-13 00:00:00.000,200.0,200.0,42,,No end date,0,-1,-1,2009-12-14 00:00:00.000,0,1,Only once
574,0,-1,Electric Bill,2009-12-14 00:00:00.000,-300.0,-300.0,139,,No end date,0,-1,-1,2009-12-15 00:00:00.000,0,1,Only once
575,0,-1,Taxi Reimbursment,2009-12-17 00:00:00.000,462.0,462.0,26,NIIT Return Taxi on 29/8/2009,No end date,0,-1,-1,2009-12-18 00:00:00.000,0,1,Only once
9119,22,0,Bank Interest,2009-12-19 00:00:00.000,-71.0,-71.0,-1,,No end date,0,-1,-1,2009-12-20 00:00:00.000,0,1,Only once
577,0,-1,A Pu Expense,2009-12-20 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2009-12-21 00:00:00.000,0,1,Only once
576,0,-1,Weekly Amount,2009-12-20 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2009-12-21 00:00:00.000,0,1,Only once
578,0,-1,Saving,2009-12-20 00:00:00.000,200.0,200.0,42,,No end date,0,-1,-1,2009-12-21 00:00:00.000,0,1,Only once
579,0,-1,Telephone Bill,2009-12-22 00:00:00.000,-150.0,-150.0,145,,No end date,0,-1,-1,2009-12-23 00:00:00.000,0,1,Only once
581,0,-1,Social Expense,2009-12-26 00:00:00.000,-500.0,-500.0,134,Sumalee Marry Today,No end date,0,-1,-1,2009-12-27 00:00:00.000,0,1,Only once
580,0,-1,Mobile Phone,2009-12-26 00:00:00.000,-400.0,-400.0,143,Fill Money My Mobile,No end date,0,-1,-1,2009-12-27 00:00:00.000,0,1,Only once
583,0,-1,A Pu Expense,2009-12-27 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2009-12-28 00:00:00.000,0,1,Only once
584,0,-1,Weekly Amount,2009-12-27 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2009-12-28 00:00:00.000,0,1,Only once
582,0,-1,Saving,2009-12-27 00:00:00.000,270.0,270.0,42,,No end date,0,-1,-1,2009-12-28 00:00:00.000,0,1,Only once
585,0,-1,Z Other Expense,2009-12-28 00:00:00.000,-800.0,-800.0,43,,No end date,0,-1,-1,2009-12-29 00:00:00.000,0,1,Only once
590,0,-1,A Salary Net,2009-12-31 00:00:00.000,-450.0,44117.0,5,,No end date,0,588,0,2010-01-01 00:00:00.000,0,1,Only once
587,0,-1,A Salary Net,2009-12-31 00:00:00.000,0.0,44117.0,6,,No end date,0,588,0,2010-01-01 00:00:00.000,0,1,Only once
589,0,-1,A Salary Net,2009-12-31 00:00:00.000,0.33,44117.0,1,,No end date,0,588,0,2010-01-01 00:00:00.000,0,1,Only once
586,0,-1,A Salary Net,2009-12-31 00:00:00.000,2000.0,44117.0,12,,No end date,0,588,0,2010-01-01 00:00:00.000,0,1,Only once
588,0,-1,A Salary Net,2009-12-31 00:00:00.000,42566.67,44117.0,0,,No end date,0,588,0,2010-01-01 00:00:00.000,0,1,Only once
591,0,-1,Father Income,2010-01-01 00:00:00.000,2000.0,2000.0,31,Papa Give 2000 New Year,No end date,0,-1,-1,2010-01-02 00:00:00.000,0,1,Only once
8309,15,-1,Papa Give The Money 2000 Baht,2010-01-01 00:00:00.000,4000.0,4000.0,35,Saving in this account,No end date,0,-1,-1,2010-01-02 00:00:00.000,0,1,Only once
5987,0,66,Home Loan201001,2010-01-02 00:00:00.000,-34800.0,-34800.0,-1,,No end date,0,-1,-1,2010-01-03 00:00:00.000,0,1,Only once
592,0,-1,A Ying Expense,2010-01-02 00:00:00.000,-6500.0,-6500.0,164,,No end date,0,-1,-1,2010-01-03 00:00:00.000,0,1,Only once
12832,66,-1,Home Loan Tax,2010-01-02 00:00:00.000,-5485.48,-5485.48,218,,No end date,0,-1,-1,2010-01-03 00:00:00.000,0,1,Only once
593,0,-1,A Pu Expense,2010-01-03 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2010-01-04 00:00:00.000,0,1,Only once
594,0,-1,Weekly Amount,2010-01-03 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2010-01-04 00:00:00.000,0,1,Only once
5827,0,62,Commune80,2010-01-05 00:00:00.000,-14520.0,-14520.0,-1,,No end date,0,-1,-1,2010-01-06 00:00:00.000,0,1,Only once
597,0,-1,A Pu Expense,2010-01-10 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2010-01-11 00:00:00.000,0,1,Only once
595,0,-1,Weekly Amount,2010-01-10 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2010-01-11 00:00:00.000,0,1,Only once
596,0,-1,Saving,2010-01-10 00:00:00.000,200.0,200.0,42,,No end date,0,-1,-1,2010-01-11 00:00:00.000,0,1,Only once
599,0,-1,A Pu Expense,2010-01-17 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2010-01-18 00:00:00.000,0,1,Only once
600,0,-1,Weekly Amount,2010-01-17 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2010-01-18 00:00:00.000,0,1,Only once
598,0,-1,Saving,2010-01-17 00:00:00.000,200.0,200.0,42,,No end date,0,-1,-1,2010-01-18 00:00:00.000,0,1,Only once
13027,70,0,BLTF,2010-01-19 00:00:00.000,-25838.06,-25838.06,-1,,No end date,0,-1,-1,2010-01-20 00:00:00.000,0,1,Only once
13024,69,0,Aberdean,2010-01-19 00:00:00.000,-21466.31,-21466.31,-1,,No end date,0,-1,-1,2010-01-20 00:00:00.000,0,1,Only once
601,0,-1,Electric Bill,2010-01-23 00:00:00.000,-500.0,-500.0,139,,No end date,0,-1,-1,2010-01-24 00:00:00.000,0,1,Only once
602,0,-1,A Pu Expense,2010-01-24 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2010-01-25 00:00:00.000,0,1,Only once
603,0,-1,Weekly Amount,2010-01-24 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2010-01-25 00:00:00.000,0,1,Only once
604,0,-1,Saving,2010-01-24 00:00:00.000,260.0,260.0,42,,No end date,0,-1,-1,2010-01-25 00:00:00.000,0,1,Only once
605,0,-1,Z Other Expense,2010-01-25 00:00:00.000,-186.0,-186.0,43,,No end date,0,-1,-1,2010-01-26 00:00:00.000,0,1,Only once
606,0,-1,Telephone Bill,2010-01-26 00:00:00.000,-150.0,-150.0,145,,No end date,0,-1,-1,2010-01-27 00:00:00.000,0,1,Only once
607,0,-1,Motor Bike Expense,2010-01-27 00:00:00.000,-224.0,-224.0,167,Goggle For Bike with price 34 Again 190,No end date,0,-1,-1,2010-01-28 00:00:00.000,0,1,Only once
614,0,-1,A Salary Net,2010-01-31 00:00:00.000,-2974.62,40841.99999999999,6,,No end date,0,613,0,2010-02-01 00:00:00.000,0,1,Only once
608,0,-1,A Pu Expense,2010-01-31 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2010-02-01 00:00:00.000,0,1,Only once
612,0,-1,Weekly Amount,2010-01-31 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2010-02-01 00:00:00.000,0,1,Only once
615,0,-1,A Salary Net,2010-01-31 00:00:00.000,-750.0,40841.99999999999,5,,No end date,0,613,0,2010-02-01 00:00:00.000,0,1,Only once
611,0,-1,Water Bill,2010-01-31 00:00:00.000,-100.0,-100.0,153,,No end date,0,-1,-1,2010-02-01 00:00:00.000,0,1,Only once
617,0,-1,A Salary Net,2010-01-31 00:00:00.000,-0.05,40841.99999999999,1,,No end date,0,613,0,2010-02-01 00:00:00.000,0,1,Only once
609,0,-1,Saving,2010-01-31 00:00:00.000,200.0,200.0,42,,No end date,0,-1,-1,2010-02-01 00:00:00.000,0,1,Only once
610,0,-1,A Birthday Allowance,2010-01-31 00:00:00.000,1500.0,1500.0,17,4%(1500),No end date,0,-1,-1,2010-02-01 00:00:00.000,0,1,Only once
616,0,-1,A Salary Net,2010-01-31 00:00:00.000,2000.0,40841.99999999999,12,,No end date,0,613,0,2010-02-01 00:00:00.000,0,1,Only once
613,0,-1,A Salary Net,2010-01-31 00:00:00.000,42566.67,40841.99999999999,0,,No end date,0,613,0,2010-02-01 00:00:00.000,0,1,Only once
5988,0,66,Home Loan201001,2010-02-02 00:00:00.000,-34800.0,-34800.0,-1,,No end date,0,-1,-1,2010-02-03 00:00:00.000,0,1,Only once
618,0,-1,A Ying Expense,2010-02-02 00:00:00.000,-6500.0,-6500.0,164,,No end date,0,-1,-1,2010-02-03 00:00:00.000,0,1,Only once
12833,66,-1,Home Loan Tax,2010-02-02 00:00:00.000,-4710.06,-4710.06,218,,No end date,0,-1,-1,2010-02-03 00:00:00.000,0,1,Only once
619,0,-1,Mobile Phone,2010-02-06 00:00:00.000,-800.0,-800.0,143,Fill Money My Mobile,No end date,0,-1,-1,2010-02-07 00:00:00.000,0,1,Only once
621,0,-1,A Pu Expense,2010-02-07 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2010-02-08 00:00:00.000,0,1,Only once
622,0,-1,Weekly Amount,2010-02-07 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2010-02-08 00:00:00.000,0,1,Only once
620,0,-1,Saving,2010-02-07 00:00:00.000,200.0,200.0,42,,No end date,0,-1,-1,2010-02-08 00:00:00.000,0,1,Only once
623,0,-1,A Pu Expense,2010-02-14 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2010-02-15 00:00:00.000,0,1,Only once
624,0,-1,Weekly Amount,2010-02-14 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2010-02-15 00:00:00.000,0,1,Only once
625,0,-1,Saving,2010-02-14 00:00:00.000,200.0,200.0,42,,No end date,0,-1,-1,2010-02-15 00:00:00.000,0,1,Only once
626,0,-1,Electric Bill,2010-02-18 00:00:00.000,-350.0,-350.0,139,,No end date,0,-1,-1,2010-02-19 00:00:00.000,0,1,Only once
629,0,-1,A Pu Expense,2010-02-21 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2010-02-22 00:00:00.000,0,1,Only once
628,0,-1,Weekly Amount,2010-02-21 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2010-02-22 00:00:00.000,0,1,Only once
627,0,-1,Saving,2010-02-21 00:00:00.000,200.0,200.0,42,,No end date,0,-1,-1,2010-02-22 00:00:00.000,0,1,Only once
630,0,-1,Telephone Bill,2010-02-23 00:00:00.000,-150.0,-150.0,145,,No end date,0,-1,-1,2010-02-24 00:00:00.000,0,1,Only once
632,0,-1,A Salary Net,2010-02-28 00:00:00.000,-2877.76,40938.99999999999,6,,No end date,0,633,0,2010-03-01 00:00:00.000,0,1,Only once
634,0,-1,A Pu Expense,2010-02-28 00:00:00.000,-1000.0,-1000.0,162,Pu Weekly Amount,No end date,0,-1,-1,2010-03-01 00:00:00.000,0,1,Only once
635,0,-1,Weekly Amount,2010-02-28 00:00:00.000,-900.0,-900.0,41,,No end date,0,-1,-1,2010-03-01 00:00:00.000,0,1,Only once
631,0,-1,A Salary Net,2010-02-28 00:00:00.000,-750.0,40938.99999999999,5,,No end date,0,633,0,2010-03-01 00:00:00.000,0,1,Only once
637,0,-1,A Salary Net,2010-02-28 00:00:00.000,0.09,40938.99999999999,1,,No end date,0,633,0,2010-03-01 00:00:00.000,0,1,Only once
636,0,-1,A Salary Net,2010-02-28 00:00:00.000,2000.0,40938.99999999999,12,,No end date,0,633,0,2010-03-01 00:00:00.000,0,1,Only once
633,0,-1,A Salary Net,2010-02-28 00:00:00.000,42566.67,40938.99999999999,0,,No end date,0,633,0,2010-03-01 00:00:00.000,0,1,Only once
5989,0,66,Home Loan201001,2010-03-02 00:00:00.000,-34800.0,-34800.0,-1,,No end date,0,-1,-1,2010-03-03 00:00:00.000,0,1,Only once
